ZCTA5CE20,lon,lat,bw,bs,be,bn
32822,-81.290567,28.490003,-81.3145,28.4487,-81.2605,28.5446
54004,-92.119116,45.300342,-92.2857,45.2092,-91.9719,45.3648
54007,-92.377493,45.198289,-92.478,45.1364,-92.2395,45.239
54009,-92.556148,45.349313,-92.7041,45.2967,-92.479,45.398
17024,-77.306468,40.413999,-77.408,40.3555,-77.228,40.461
16124,-80.264868,41.330263,-80.3575,41.2876,-80.1672,41.3753
16881,-78.308487,41.026452,-78.3861,40.9774,-78.2474,41.0774
71275,-92.819917,32.512759,-92.9115,32.3587,-92.719,32.6325
59260,-106.08501,48.885859,-106.4075,48.5511,-105.8256,48.9996
66093,-95.497715,38.210028,-95.6102,38.0964,-95.3933,38.3319
65257,-92.529356,39.285779,-92.6317,39.1789,-92.417,39.3625
87059,-106.316523,35.035244,-106.4314,34.8693,-106.1497,35.1421
87038,-107.426646,35.08932,-107.5008,35.0396,-107.3786,35.1536
11367,-73.82271,40.730443,-73.8377,40.7157,-73.8063,40.7434
63473,-91.778449,40.253239,-91.8838,40.1671,-91.667,40.3282
97040,-121.385225,45.626479,-121.4417,45.5247,-121.2816,45.7035
66010,-94.99009,38.093058,-95.0779,38.0112,-94.8419,38.1828
44669,-81.157105,40.790372,-81.2042,40.7428,-81.1141,40.8544
38355,-88.770342,35.778468,-88.8351,35.7328,-88.6782,35.8736
32724,-81.254687,29.050219,-81.3415,28.9347,-81.1329,29.1598
33592,-82.287244,28.090821,-82.3666,28.0252,-82.1882,28.1719
54011,-92.463976,44.716294,-92.6395,44.6269,-92.2975,44.776
37772,-84.211382,35.787432,-84.2921,35.6921,-84.1654,35.8727
38646,-90.297343,34.283536,-90.4471,34.1993,-90.1345,34.3589
39553,-88.643039,30.397992,-88.721,30.3598,-88.6068,30.4862
14818,-76.818578,42.450136,-76.8836,42.386,-76.7469,42.5145
87063,-105.854328,34.492654,-106.1043,34.2899,-105.6479,34.6813
38333,-87.964485,36.123074,-88.0307,36.0278,-87.9157,36.2275
54642,-91.046019,44.138808,-91.207,44.0536,-90.9426,44.2729
11577,-73.637314,40.784581,-73.6664,40.7596,-73.6175,40.7955
78201,-98.5251,29.469639,-98.5664,29.4409,-98.5039,29.5008
79701,-102.081037,31.992388,-102.1252,31.9628,-102.0362,32.0204
14872,-76.86246,42.242599,-76.9014,42.2147,-76.8381,42.2723
04492,-67.675296,45.346684,-67.7503,45.2995,-67.5508,45.4013
13659,-75.87069,43.737823,-75.9861,43.6889,-75.7746,43.7919
05473,-73.173414,44.248615,-73.2831,44.1836,-73.1237,44.2742
34601,-82.368563,28.589202,-82.4712,28.4893,-82.2631,28.6949
45237,-84.452103,39.195181,-84.4916,39.168,-84.4111,39.2146
45239,-84.579793,39.204383,-84.6019,39.1736,-84.5489,39.227
33619,-82.374351,27.944221,-82.4361,27.8772,-82.3265,27.9815
34744,-81.348657,28.274918,-81.4135,28.2274,-81.2382,28.3481
32081,-81.422107,30.105399,-81.481,30.0471,-81.3788,30.2522
68070,-96.776196,41.182849,-96.9087,41.122,-96.6975,41.2641
65232,-91.74366,39.151655,-91.8009,39.0898,-91.7048,39.2119
54517,-90.942425,46.118446,-91.0502,45.9805,-90.8444,46.2435
39218,-90.162152,32.224659,-90.209,32.1323,-90.081,32.2768
28081,-80.669365,35.497683,-80.7408,35.4491,-80.6134,35.5477
14590,-76.830388,43.246326,-76.9642,43.1605,-76.737,43.3237
87053,-106.918077,35.57209,-107.0722,35.4495,-106.6439,35.7261
62833,-88.160828,38.337843,-88.2253,38.2561,-88.0939,38.4519
23967,-78.628594,36.91814,-78.7107,36.8484,-78.5525,36.9955
75069,-96.596722,33.168036,-96.6596,33.1216,-96.5278,33.2398
75056,-96.910135,33.075856,-96.9644,33.0239,-96.8424,33.1267
80750,-103.607377,40.401089,-103.7141,40.3191,-103.4646,40.523
05081,-72.077922,44.148775,-72.1345,44.0867,-72.0334,44.1953
47590,-87.095908,38.36959,-87.1798,38.2692,-87.0404,38.4297
68803,-98.414114,40.967035,-98.4931,40.8113,-98.3397,41.0465
65783,-92.913777,37.716636,-92.9628,37.6821,-92.8771,37.7475
68812,-99.272593,40.908634,-99.4026,40.7719,-99.1786,41.047
67039,-96.960404,37.527332,-97.1533,37.4617,-96.826,37.6067
33974,-81.59556,26.560232,-81.6625,26.5185,-81.5638,26.6008
33805,-81.912315,28.100879,-82.0153,28.0488,-81.8388,28.1545
34452,-82.365233,28.784866,-82.4516,28.6657,-82.2992,28.8543
46236,-85.967454,39.891487,-86.0103,39.8445,-85.9361,39.9311
62644,-90.034554,40.263825,-90.2197,40.1838,-89.9415,40.3931
62649,-90.070684,39.365117,-90.151,39.3049,-89.9662,39.4192
65236,-93.084328,39.452277,-93.1855,39.3129,-92.9967,39.5258
27536,-78.405569,36.32884,-78.4564,36.2912,-78.3658,36.36
26660,-80.700608,38.355131,-80.7318,38.3308,-80.6728,38.3814
27231,-79.187213,36.217977,-79.2423,36.1475,-79.0986,36.2606
87320,-108.874497,35.807242,-108.9603,35.7107,-108.7707,35.9108
88240,-103.655194,32.677273,-103.8145,32.5213,-103.0646,32.857
23968,-78.510308,36.717755,-78.6061,36.6615,-78.4496,36.7837
28510,-76.810471,35.002892,-76.8671,34.9638,-76.7333,35.0573
65754,-93.28738,36.852244,-93.3464,36.8163,-93.2195,36.8861
77013,-95.238978,29.795144,-95.2799,29.7708,-95.2038,29.8243
78552,-97.756071,26.18698,-97.8015,26.115,-97.6734,26.3116
79109,-101.898787,35.159755,-101.9203,35.1281,-101.8319,35.1954
15380,-80.471802,39.871633,-80.5193,39.8159,-80.4107,39.9319
12843,-73.982278,43.589393,-74.0397,43.5314,-73.8916,43.6459
85309,-112.374386,33.539581,-112.4038,33.5191,-112.3517,33.5515
77464,-95.932324,29.618128,-95.9863,29.5707,-95.8891,29.6597
01245,-73.216227,42.188894,-73.2866,42.1482,-73.1395,42.2417
62286,-89.715419,38.117572,-89.8508,38.0155,-89.5924,38.2197
64720,-94.393718,38.396621,-94.51,38.3371,-94.1124,38.4751
46221,-86.253468,39.680917,-86.3113,39.6331,-86.1692,39.7644
47465,-87.046191,39.050603,-87.1092,39.009,-86.9627,39.1147
46033,-86.085976,39.977509,-86.1316,39.9305,-86.0232,40.0222
46303,-87.47588,41.376572,-87.5267,41.312,-87.4023,41.4212
66072,-94.974088,38.317715,-95.0659,38.2407,-94.8252,38.4037
66073,-95.357544,39.088004,-95.5111,39.0316,-95.2703,39.1534
28464,-78.022917,34.773892,-78.0972,34.736,-77.9369,34.8222
28138,-80.41859,35.521739,-80.5518,35.4574,-80.361,35.5783
94060,-122.345927,37.22419,-122.4191,37.1073,-122.2214,37.3051
78065,-98.64437,29.081525,-98.8049,28.9716,-98.4889,29.1756
75414,-96.433514,33.624981,-96.5135,33.5528,-96.3796,33.7211
24421,-79.204911,38.260887,-79.3008,38.201,-79.084,38.3475
68787,-97.026458,42.200309,-97.1543,42.0905,-96.9205,42.3513
35243,-86.740545,33.441842,-86.776,33.4041,-86.7037,33.4847
76112,-97.219731,32.743656,-97.2617,32.7132,-97.1812,32.7826
76374,-98.764797,33.348224,-99.0151,33.2273,-98.5532,33.4958
31648,-83.011922,30.71242,-83.0544,30.6509,-82.9647,30.7656
01005,-72.108974,42.425491,-72.2052,42.3564,-72.0074,42.4845
11377,-73.903594,40.743696,-73.9258,40.7285,-73.8886,40.7674
12520,-74.006934,41.433677,-74.0323,41.4157,-73.9785,41.4541
33908,-81.879673,26.480086,-82.0127,26.4233,-81.8204,26.5438
23294,-77.547484,37.633369,-77.5693,37.6057,-77.5162,37.6495
64726,-93.907445,38.529863,-94.0374,38.4618,-93.8454,38.5945
46561,-86.077513,41.666677,-86.1096,41.6065,-86.0422,41.7245
46785,-84.885102,41.318664,-84.983,41.2841,-84.8037,41.3564
15946,-78.612156,40.355661,-78.7468,40.2835,-78.5443,40.4623
23934,-78.632807,37.176412,-78.6955,37.1079,-78.5159,37.2328
68336,-96.683986,40.974944,-96.7602,40.8775,-96.6409,41.0165
12028,-73.440539,42.960797,-73.4988,42.8696,-73.3861,43.0067
17035,-77.570212,40.410004,-77.662,40.3512,-77.5002,40.471
75022,-97.118764,33.025518,-97.1829,32.9728,-97.0368,33.0721
75036,-96.917483,33.142461,-96.9709,33.1,-96.8641,33.1644
77581,-95.276879,29.574356,-95.352,29.5026,-95.2148,29.5991
65757,-93.098596,37.283803,-93.1878,37.1924,-92.9934,37.3742
28773,-82.344344,35.235711,-82.4263,35.1814,-82.2046,35.327
22302,-77.079675,38.824456,-77.1189,38.8104,-77.0653,38.8516
23238,-77.641263,37.595494,-77.7093,37.5555,-77.576,37.6372
91737,-117.578098,34.155241,-117.6126,34.1325,-117.5409,34.1797
90266,-118.397044,33.889683,-118.4265,33.8728,-118.3787,33.9122
78330,-97.919365,27.730288,-97.9383,27.6949,-97.8692,27.8623
78374,-97.293857,27.892636,-97.3778,27.8511,-97.2159,27.9206
79106,-101.896935,35.194247,-101.9312,35.1764,-101.8429,35.2387
23307,-75.868186,37.433013,-75.9145,37.4086,-75.8298,37.4579
54138,-88.427654,45.331898,-88.561,45.2607,-88.3058,45.3777
23887,-77.816583,36.568049,-77.8956,36.5448,-77.7442,36.5994
18947,-75.113801,40.426777,-75.1681,40.3667,-75.0652,40.487
15022,-79.94327,40.129074,-80.0026,40.103,-79.8673,40.1686
16435,-80.327276,41.814041,-80.5193,41.7839,-80.2337,41.8545
23937,-78.524623,36.945462,-78.6459,36.8483,-78.396,37.0251
66959,-97.535508,39.922761,-97.5957,39.8413,-97.4629,40.0019
31019,-83.053946,32.430938,-83.1364,32.3482,-82.9492,32.495
92136,-117.124406,32.683603,-117.136,32.6718,-117.109,32.6928
62992,-89.204995,37.286723,-89.2631,37.23,-89.0223,37.332
23889,-77.738515,36.906871,-77.8482,36.8429,-77.658,36.9462
23350,-75.854376,37.524208,-75.9635,37.4641,-75.7881,37.5573
45215,-84.46301,39.237033,-84.5056,39.2018,-84.4145,39.2661
28088,-80.609334,35.546256,-80.6367,35.5299,-80.5896,35.5583
54113,-88.306873,44.264592,-88.3243,44.2491,-88.293,44.277
24263,-83.150915,36.67215,-83.3105,36.5938,-82.9624,36.7563
25571,-82.158704,38.295523,-82.2208,38.2392,-82.0882,38.3481
76890,-98.764428,31.708871,-98.8624,31.5702,-98.6586,31.7825
01104,-72.567508,42.136367,-72.6142,42.0967,-72.5237,42.1572
01118,-72.525185,42.093766,-72.5573,42.0818,-72.4911,42.1079
02126,-71.092433,42.276454,-71.1092,42.2629,-71.0681,42.2911
01463,-71.607342,42.671567,-71.6579,42.6259,-71.5325,42.7052
23888,-76.98667,36.94491,-77.0845,36.854,-76.8455,37.0372
68152,-96.000641,41.362655,-96.0239,41.3156,-95.9736,41.4189
15220,-80.046561,40.41475,-80.0831,40.3844,-80.0197,40.4534
17033,-76.634281,40.273825,-76.702,40.1955,-76.5182,40.3393
45154,-83.918497,39.061731,-84.0075,38.9734,-83.843,39.1551
66963,-98.010639,39.641327,-98.1004,39.5671,-97.9315,39.7261
65738,-93.490598,37.13534,-93.6296,37.0659,-93.3994,37.187
58572,-100.343124,46.864561,-100.4994,46.7209,-100.1819,47.0113
62871,-88.311716,37.876728,-88.3745,37.8132,-88.136,37.9228
62421,-87.955117,38.756332,-88.008,38.6362,-87.8904,38.8739
02885,-71.264897,41.730484,-71.294,41.6977,-71.2248,41.762
49061,-85.816185,41.920768,-85.9146,41.7954,-85.7601,41.9621
08403,-74.535063,39.318266,-74.5587,39.2988,-74.5128,39.3409
24378,-81.374323,36.702388,-81.6282,36.634,-81.2781,36.7588
36560,-88.046035,31.089575,-88.148,31.0041,-87.9638,31.1553
28091,-79.942015,34.978487,-80.0082,34.8388,-79.8485,35.1192
44021,-81.154876,41.431178,-81.2311,41.3666,-81.0659,41.5266
35811,-86.504928,34.797705,-86.5958,34.7275,-86.4096,34.8896
25064,-81.745927,38.370944,-81.7886,38.3556,-81.707,38.3993
25628,-81.862367,37.765703,-81.8852,37.7506,-81.8422,37.7789
48847,-84.598734,43.281269,-84.7577,43.2044,-84.3804,43.3429
49323,-85.787425,42.718563,-85.9005,42.6749,-85.6732,42.7755
52536,-92.634102,40.942325,-92.7347,40.8986,-92.5053,41.051
65283,-91.834908,39.508174,-91.9373,39.4164,-91.713,39.5831
38253,-89.031794,36.312276,-89.1916,36.2431,-88.9553,36.372
97267,-122.615959,45.407624,-122.6577,45.3784,-122.5724,45.4244
39110,-90.137923,32.503243,-90.2481,32.4252,-90.0138,32.6097
45167,-83.799438,38.772341,-83.9171,38.6871,-83.6936,38.8398
54962,-89.024942,44.461136,-89.1028,44.4002,-88.9558,44.5907
79027,-102.347223,34.493614,-102.5258,34.3041,-102.1045,34.6749
79046,-100.07254,36.169606,-100.3309,35.9533,-100.0004,36.2739
28273,-80.946509,35.130064,-80.9927,35.0748,-80.8725,35.1728
64061,-94.084115,38.778576,-94.1613,38.6852,-94.0214,38.8745
22715,-78.189878,38.410739,-78.2179,38.3807,-78.1382,38.4465
54421,-90.370704,44.898052,-90.4584,44.8572,-90.1393,44.9454
44201,-81.185511,41.026475,-81.3025,40.9738,-81.0792,41.0872
38004,-89.766874,35.419086,-89.849,35.3732,-89.7041,35.4786
92841,-117.97156,33.787477,-118.0206,33.772,-117.9584,33.803
92865,-117.849247,33.828867,-117.8705,33.8125,-117.8307,33.847
76436,-98.220759,31.872637,-98.3004,31.7989,-98.1566,31.9458
79062,-101.524425,36.019182,-101.6235,35.8715,-101.373,36.0911
79241,-101.434279,34.178471,-101.565,33.9934,-101.1187,34.3322
37374,-85.658079,35.165362,-85.7431,35.0886,-85.5734,35.2438
37376,-85.959489,35.045051,-86.0671,34.9884,-85.8634,35.126
57719,-103.017041,44.269308,-103.1513,44.0745,-102.8289,44.3763
61850,-87.741988,39.923024,-87.8093,39.8809,-87.67,39.9987
61854,-88.528664,40.190301,-88.5749,40.1052,-88.4604,40.2959
76448,-98.801248,32.385336,-98.8958,32.2759,-98.6519,32.5152
76459,-98.392943,33.277905,-98.4224,33.1987,-98.3387,33.3412
08059,-75.091696,39.883534,-75.1083,39.8725,-75.0797,39.9015
37369,-84.48445,35.203035,-84.5791,35.0812,-84.3448,35.3235
85396,-112.711367,33.528018,-112.749,33.4272,-112.4615,33.6996
04441,-69.334702,45.665741,-69.6644,45.3671,-68.8774,46.0673
35619,-87.145452,34.386045,-87.2851,34.2992,-87.0192,34.5136
71064,-93.688076,32.914255,-93.8452,32.7823,-93.5195,33.0195
29130,-80.867859,34.340232,-81.0787,34.228,-80.6979,34.4711
21717,-77.4336,39.339759,-77.4393,39.329,-77.4246,39.3503
72179,-91.870333,35.498661,-91.9026,35.4475,-91.8151,35.5416
97454,-122.823768,44.223949,-122.9058,44.1468,-122.695,44.2873
22736,-77.70946,38.399381,-77.7843,38.3564,-77.6187,38.4291
73065,-97.611403,35.257411,-97.6714,35.1387,-97.5345,35.3375
89135,-115.371632,36.095314,-115.4501,36.0235,-115.3141,36.1615
57738,-103.130255,43.662811,-103.3411,43.564,-102.9181,43.7383
68620,-98.003204,41.688766,-98.296,41.5748,-97.8498,41.8864
44853,-83.330846,41.060974,-83.3824,41.0143,-83.213,41.1065
68628,-97.83309,41.224683,-97.9739,41.0914,-97.7364,41.3084
31554,-82.615968,31.491575,-82.79,31.3332,-82.4329,31.6632
83463,-113.974435,45.575412,-114.1647,45.4494,-113.7971,45.7057
81434,-107.357261,38.913228,-107.609,38.6766,-107.093,39.2576
60928,-87.844504,40.738627,-87.8826,40.7116,-87.8223,40.7853
48620,-84.378076,43.809722,-84.3882,43.7992,-84.3667,43.8136
59714,-111.113542,45.944622,-111.3494,45.7299,-110.9111,46.1928
55431,-93.311954,44.826073,-93.3317,44.7911,-93.2898,44.8621
47118,-86.469502,38.334138,-86.6418,38.1692,-86.3371,38.4568
74729,-96.291454,34.140518,-96.4012,34.0265,-96.0382,34.2819
71040,-93.010193,32.796925,-93.2379,32.6451,-92.7254,32.9278
35016,-86.496371,34.330414,-86.6167,34.2232,-86.3998,34.414
98843,-120.155784,47.737359,-120.2445,47.5791,-119.8778,47.8614
29073,-81.239753,33.892228,-81.3468,33.7892,-81.1246,34.0255
86434,-113.585401,35.659586,-113.9047,35.3015,-113.1404,36.0928
77830,-96.017058,30.531405,-96.1883,30.4356,-95.8124,30.6614
01220,-73.118731,42.626857,-73.1743,42.594,-73.0633,42.6602
54458,-89.310337,44.498033,-89.3198,44.4909,-89.2994,44.504
81049,-103.363091,37.313375,-103.7333,36.999,-103.0751,37.644
77440,-96.146025,28.888184,-96.1831,28.8726,-96.1186,28.9066
39148,-89.994718,32.061595,-89.9965,32.0604,-89.9928,32.0627
84790,-113.55412,37.043039,-113.6518,37.0001,-113.4659,37.1274
74114,-95.946488,36.126408,-95.9922,36.1188,-95.9046,36.1405
